"NúmeroCaso","Ano","Data","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Resumo","iso_alpha","iso_num","Navio","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","OBS","","","","","","","","","","",""
"433","2017","29/03/2017","12:00","Diurno","4.0981666666667","4.7005","Nigéria","Armed pirates in a boat chased and fired upon the tanker underway. The onboard armed naval security team returned fire resulting in the pirates aborting the attack and moving away. All crew safe. The tanker continued her voyage to her next port.","NGA","566","CORA A","Product Tanker","Panamá","Navegar","64","Águas Internacionais","NCONSEGUIDO","UNK","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","","","","","","","",""
"434","2017","29/04/2017","4:00","Noturno ","3.8533333333333","6.7666666666667","Nigéria","Two aluminium hulled motorized boats with three to five pirates armed with automatic rifles chased and fired upon a reefer ship underway. The Master raised the alarm, activated SSAS and the Nigerian Navy was called on VHF Ch 16. Speed was increased and evasive manoeuvres commenced. The pirates came close and attempted to board the ship using a ladder. Three rocket flares were fired. The Master headed towards the Okwari oil field to seek assistance from the security vessels but seeing the boats aborting and moving away the Master altered and headed towards Bonny fairway buoy. The ship sustained damage due to the firing.","NGA","566","NAME WITHHELD","Refrigerator cargo","Libéria","Navegar","38","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","","","","","","","","","","","",""
"435","2017","29/04/2017","6:30","Diurno","3.6833333333333","6.7666666666667","Nigéria","Armed pirates in a speedboat approached and boarded the ship underway. The alarm was raised, SSAS activated and all crew retreated into the citadel. The owners notified the IMB Piracy Reporting Centre, who in turn informed and liaised with the Nigerian Navy. A naval vessel was dispatched to assist the ship. The pirates damaged ship’s equipment, stole crew cash and belongings and fled before the naval team boarded the ship to rescue the crew members. All crew reported safe.","NGA","566","VECTIS PROGRESS","General cargo","Ilha de Man","Navegar","47","Águas Internacionais","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","","","","","","","","","","","",""
"436","2017","29/04/2017","17:40","Diurno","3.6266666666667","6.735","Nigéria","Two boats with four to five pirates armed with rifles chased and fired upon the tanker underway. The tanker raised the alarm and took anti-piracy preventive measures. The Master spotted a ladder in one boat. The boats managed to come alongside the tanker but due to the hardening measures the pirates were unable to board and aborted the attack. All crew safe. The tanker sustained some damage due to the firing.","NGA","566","LNG LOKOJA","Oil Tanker","Bermudas","Navegar","50","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"437","2017","30/03/2017","","","4.0166666666667","6.8","Nigéria","Four persons in a small boat approached, boarded the ship as it approached the pilot boarding station. They kidnapped six crew members and fled. On 20/04/2017, the six kidnapped crew members were released safely.","NGA","566","ELENI M","Bulk Carrier","Malta","Navegar","32","Águas Internacionais","RAPTO","4","UNK","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","OS 3 MEMBROS FORAM LIBERTADOS 20 DIAS DEPOIS","","","","","","","","","","",""
"438","2017","30/07/2017","9:00","Diurno","4.1686666666667","6.9906666666667","Nigéria","Armed pirates boarded the ship underway. The
incident was reported to the Nigerian Navy who
responded and located the ship. It was reported
that five crew members were kidnapped. The
Nigerian Navy vessel towed the ship to a safe port
for investigation. On 19/08/2017, the five
kidnapped crew members were released safely.","NGA","566","OYA1","General cargo","Panamá","Navegar","15","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","5","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","","","","","",""
"439","2017","31/07/2017","17:50","Diurno","4.1253333333333","7.0006666666667","Nigéria","Pirates attacked the tanker and stole the crew
members personal belongings. Three crew
members were reported missing. Nigerian Navy
escorted the ship to Bonny anchorage.","NGA","566","NAME WITHHELD","Product Tanker","Nigéria","Navegar","21","Águas Internacionais","RAPTO/ROUBO","UNK","UNK","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"440","2011","5/17/2011","22:30","Noturno ","-5.8666666666667","13.083333333333","República Dem. Congo","Four robbers in a boat boarded the ship at anchor. They broke open a container on deck, stole part of the cargo and escaped. Authorities informed.","COD","180","Stadt Flensburg","Cargo Ship","Antigua&Barbuda","Fundeado","0.1","Área Portuária","ROUBO","4","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","",""
"441","2011","5/29/2011","3:45","Noturno ","-5.8666666666667","13.016666666667","República Dem. Congo","While at anchor, OOW spotted two robbers on forecastle and alerted duty A/B sounded ships   resulting in the robbers escaping. Attempts to contact the local authorities were futile. Upon investigation it was discovered, the robbers had boarded the ship using a rope attached to a hook. Nothing was reported stolen.","COD","180","Humboldt Bay","Bulk Carrier","Libéria","Fundeado","0.5","Área Portuária","ROUBO","2","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",""
"442","2011","6/23/2011","5:31","Noturno ","-5.8666666666667","13.411666666667","República Dem. Congo","Robbers boarded and stole ship stores from the ship on three occasions between  0500 LT and 0740 LT. Duty crew spotted the robbers and raised the alarm on each occasion resulting in the robbers jumping overboard and escaping in a waiting boat. No response received from port authority when called on VHF.","COD","180","Fuji Bay","Bulk Carrier","Libéria","Fundeado","0.25","Área Portuária","ROUBO","6","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","Navio foi assaltado 3x no espaço de 3 horas","","","","","","","","","","",""
"443","2011","6/23/2011","4:31","Noturno ","-5.8666666666667","13.411666666667","República Dem. Congo","Robbers boarded the ship. Duty crew spotted the
robbers and raised the alarm. Robbers stole ship's
stores and escaped","COD","180","FUJI BAY","Refrigerator cargo","Libéria","Fundeado","0.1","Área Portuária","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"444","2012","4/27/2012","5:00","Noturno ","-5.865","13.415","República Dem. Congo"," Four boats two from the port bow and two from the port quarter with seven robbers armed with knives approached and boarded an anchored ship. Alert crew noticed the robbers raised the alarm and contacted the local port authorities. The robbers stole ships cargo and escaped. All crew are safe","COD","180","Grand","Cargo Ship","Malta","Fundeado","0.1","Área Portuária","ROUBO","7","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"445","2015","5/7/2015","6:00","Noturno ","-5.85","13.4","República Dem. Congo","Duty crew on routine rounds on board the anchored general cargo ship spotted two boats approaching and immediately informed the D/O. Subsequently, the robbers boarded the ship armed with knives. The alarm was raised, ship’s whistle sounded and all crew members mustered on the bridge. Attempts were made to contact Port control but no response was received. Master reported the incident to the agents. At 0735 LT, the robbers escaped with ship stores and cargo. Upon investigation, one container was found open and its contents stolen.","COD","180","MCP ADAMAS","Cargo Ship","Malta","Fundeado","0.2","Área Portuária","ROUBO","10","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","","","","","","","","","","","",""
"446","2015","12/16/2015","4:02","Noturno ","-5.8466666666667","13.43","República Dem. Congo","Seven robbers armed with knives in a boat approached the anchored general cargo ship. Two robbers managed to board the ship. Upon seeing the duty crew approaching, the robbers fled. Incident reported to local authority.","COD","180","SUDKAP","Cargo Ship","Antigua&Barbuda","Fundeado","0.5","Área Portuária","NCONSEGUIDO","7","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"447","2016","1/24/2016","4:18","Noturno ","-5.8416666666667","13.431666666667","República Dem. Congo","Two robbers boarded the anchored tanker. Duty crew on routine rounds spotted the robbers and reported to the bridge. The alarm was raised and crew mustered. Upon seeing the crew's alertness, the robbers fled with approximately 40 metres of mooring rope.","COD","180","SEA LION I","Tanker","IlhasMarshall","Fundeado","0.5","Área Portuária","ROUBO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"448","2016","2/9/2016","2:10","Noturno ","-5.8666666666667","13.033333333333","República Dem. Congo","Four robbers armed with knives in a motor boat approached and boarded the anchored bulk carrier ship. The duty crew on watch spotted the robbers and informed the OOW who raised the alarm and mustered the crew. Upon hearing the alarm and seeing the crew alertness, the robbers fled with ship’s stores.","COD","180","SFL CLYDE","Bulk Carrier","China","Fundeado","0.5","Área Portuária","ROUBO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"449","2019","4/28/2019","5:05","Noturno","-5.8416666666667","13.425","República Dem. Congo","Two robbers armed with long knives boarded an
anchored product tanker and broke into the
forecastle store. Duty watch keeper spotted the
robbers and notified the OOW. Alarm raised, and
crew mustered. Upon hearing the alarm, the
robbers escaped with stolen ship’s stores.","COD","180","SIVIU","Product Tanker","IlhasMarshall","Fundeado","0.1","Área Portuária","ROUBO","2","Long Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"450","2021","1/18/2021","3:00","Noturno","-6.0333333333333","12.358333333333","República Dem. Congo","Three robbers in a small wooden boat approached and boarded an anchored ship. Duty crew on routine rounds noticed the robbers at the forecastle store and retreated into the accommodation. Alarm raised and crew mustered. Upon hearing the alarm and seeing the crew alertness, the robbers escaped with the stolen ship’s stores. Port Control contacted through VHF Ch.16. No response received.","COD","180","","Refrigerator cargo","Bahamas","Fundeado","-","Águas Internacionais","ROUBO","3","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"451","2017","10/27/2017","11:20","Diurno","0.69666666666667","6.06","S.Tomé e Príncipe","Five skiffs approached the tanker underway. The alarm was raised, all crew mustered, Master increased speed and commenced evasive manoeuvres. Due to the bad weather and the evasive manoeuvres the skiffs aborted the attack and moved away.","STP","678","HELLAS GLADIATOR","LPG Tanker","Malta","Navegar","35","Águas Internacionais","NCONSEGUIDO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"452","2019","11/7/2019","0:15","Noturno","1.2266666666667","6.16","S.Tomé e Príncipe","Armed persons in a skiff approached and fired
upon the tanker underway. Alarm raised, tanker
increased speed and commenced evasive
maneuvers. Fire pump activated, and four
parachute rockets discharged. Due to the actions
of the Master and crew, the skiff aborted and
moved away. The tanker and crew safe.","STP","678","CASCADE SPIRIT","Tanker","Bahamas","Navegar","57","Águas Internacionais","NCONSEGUIDO","UNK","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
